"","species","year","week","DAYNO","DAYNO_adj","nm"
"10311","Pyronia tithonus",2006,43,301,301,2.69904804102765e-08
"10321","Pyronia tithonus",2006,43,302,302,2.24523827648699e-08
"10331","Pyronia tithonus",2006,44,303,303,1.86773071155967e-08
"10341","Pyronia tithonus",2006,44,304,304,1.55369612545591e-08
"10351","Pyronia tithonus",2006,44,305,305,1.29246236372101e-08
"10361","Pyronia tithonus",2006,44,306,306,0
"10371","Pyronia tithonus",2006,44,307,307,0
"10381","Pyronia tithonus",2006,44,308,308,0
"10391","Pyronia tithonus",2006,44,309,309,0
"10401","Pyronia tithonus",2006,45,310,310,0
"10411","Pyronia tithonus",2006,45,311,311,0
"10421","Pyronia tithonus",2006,45,312,312,0
"10431","Pyronia tithonus",2006,45,313,313,0
"10441","Pyronia tithonus",2006,45,314,314,0
"10451","Pyronia tithonus",2006,45,315,315,0
"10461","Pyronia tithonus",2006,45,316,316,0
"10471","Pyronia tithonus",2006,46,317,317,0
"10481","Pyronia tithonus",2006,46,318,318,0
"10491","Pyronia tithonus",2006,46,319,319,0
"10501","Pyronia tithonus",2006,46,320,320,0
"10511","Pyronia tithonus",2006,46,321,321,0
"10521","Pyronia tithonus",2006,46,322,322,0
"10531","Pyronia tithonus",2006,46,323,323,0
"10541","Pyronia tithonus",2006,47,324,324,0
"10551","Pyronia tithonus",2006,47,325,325,0
"10561","Pyronia tithonus",2006,47,326,326,0
"10571","Pyronia tithonus",2006,47,327,327,0
"10581","Pyronia tithonus",2006,47,328,328,0
"10591","Pyronia tithonus",2006,47,329,329,0
"10601","Pyronia tithonus",2006,47,330,330,0
"10611","Pyronia tithonus",2006,48,331,331,0
"10621","Pyronia tithonus",2006,48,332,332,0
"10631","Pyronia tithonus",2006,48,333,333,0
"10641","Pyronia tithonus",2006,48,334,334,0
"10651","Pyronia tithonus",2006,48,335,335,0
"10661","Pyronia tithonus",2006,48,336,336,0
"10671","Pyronia tithonus",2006,48,337,337,0
"10681","Pyronia tithonus",2006,49,338,338,0
"10691","Pyronia tithonus",2006,49,339,339,0
"10701","Pyronia tithonus",2006,49,340,340,0
"10711","Pyronia tithonus",2006,49,341,341,0
"10721","Pyronia tithonus",2006,49,342,342,0
"10731","Pyronia tithonus",2006,49,343,343,0
"10741","Pyronia tithonus",2006,49,344,344,0
"10751","Pyronia tithonus",2006,50,345,345,0
"10761","Pyronia tithonus",2006,50,346,346,0
"10771","Pyronia tithonus",2006,50,347,347,0
"10781","Pyronia tithonus",2006,50,348,348,0
"10791","Pyronia tithonus",2006,50,349,349,0
"10801","Pyronia tithonus",2006,50,350,350,0
"10811","Pyronia tithonus",2006,50,351,351,0
"10821","Pyronia tithonus",2006,51,352,352,0
"10831","Pyronia tithonus",2006,51,353,353,0
"10841","Pyronia tithonus",2006,51,354,354,0
"10851","Pyronia tithonus",2006,51,355,355,0
"10861","Pyronia tithonus",2006,51,356,356,0
"10871","Pyronia tithonus",2006,51,357,357,0
"10881","Pyronia tithonus",2006,51,358,358,0
"10891","Pyronia tithonus",2006,52,359,359,0
"10901","Pyronia tithonus",2006,52,360,360,0
"10911","Pyronia tithonus",2006,52,361,361,0
"10921","Pyronia tithonus",2006,52,362,362,0
"10931","Pyronia tithonus",2006,52,363,363,0
"10941","Pyronia tithonus",2006,52,364,364,0
"10951","Pyronia tithonus",2006,52,365,365,0
"2191","Pyronia tithonus",2007,1,1,1,0
"2192","Pyronia tithonus",2007,1,2,2,0
"2193","Pyronia tithonus",2007,1,3,3,0
"2194","Pyronia tithonus",2007,1,4,4,0
"2195","Pyronia tithonus",2007,1,5,5,0
"2196","Pyronia tithonus",2007,1,6,6,0
"2197","Pyronia tithonus",2007,1,7,7,0
"2198","Pyronia tithonus",2007,2,8,8,0
"2199","Pyronia tithonus",2007,2,9,9,0
"2200","Pyronia tithonus",2007,2,10,10,0
"2201","Pyronia tithonus",2007,2,11,11,0
"2202","Pyronia tithonus",2007,2,12,12,0
"2203","Pyronia tithonus",2007,2,13,13,0
"2204","Pyronia tithonus",2007,2,14,14,0
"2205","Pyronia tithonus",2007,3,15,15,0
"2206","Pyronia tithonus",2007,3,16,16,0
"2207","Pyronia tithonus",2007,3,17,17,0
"2208","Pyronia tithonus",2007,3,18,18,0
"2209","Pyronia tithonus",2007,3,19,19,0
"2210","Pyronia tithonus",2007,3,20,20,0
"2211","Pyronia tithonus",2007,3,21,21,0
"2212","Pyronia tithonus",2007,4,22,22,0
"2213","Pyronia tithonus",2007,4,23,23,0
"2214","Pyronia tithonus",2007,4,24,24,0
"2215","Pyronia tithonus",2007,4,25,25,0
"2216","Pyronia tithonus",2007,4,26,26,0
"2217","Pyronia tithonus",2007,4,27,27,0
"2218","Pyronia tithonus",2007,4,28,28,0
"2219","Pyronia tithonus",2007,5,29,29,0
"2220","Pyronia tithonus",2007,5,30,30,0
"2221","Pyronia tithonus",2007,5,31,31,0
"2222","Pyronia tithonus",2007,5,32,32,0
"2223","Pyronia tithonus",2007,5,33,33,0
"2224","Pyronia tithonus",2007,5,34,34,0
"2225","Pyronia tithonus",2007,5,35,35,0
"2226","Pyronia tithonus",2007,6,36,36,0
"2227","Pyronia tithonus",2007,6,37,37,0
"2228","Pyronia tithonus",2007,6,38,38,0
"2229","Pyronia tithonus",2007,6,39,39,0
"2230","Pyronia tithonus",2007,6,40,40,0
"2231","Pyronia tithonus",2007,6,41,41,0
"2232","Pyronia tithonus",2007,6,42,42,0
"2233","Pyronia tithonus",2007,7,43,43,0
"2234","Pyronia tithonus",2007,7,44,44,0
"2235","Pyronia tithonus",2007,7,45,45,0
"2236","Pyronia tithonus",2007,7,46,46,0
"2237","Pyronia tithonus",2007,7,47,47,0
"2238","Pyronia tithonus",2007,7,48,48,0
"2239","Pyronia tithonus",2007,7,49,49,0
"2240","Pyronia tithonus",2007,8,50,50,0
"2241","Pyronia tithonus",2007,8,51,51,0
"2242","Pyronia tithonus",2007,8,52,52,0
"2243","Pyronia tithonus",2007,8,53,53,0
"2244","Pyronia tithonus",2007,8,54,54,0
"2245","Pyronia tithonus",2007,8,55,55,0
"2246","Pyronia tithonus",2007,8,56,56,0
"2247","Pyronia tithonus",2007,9,57,57,0
"2248","Pyronia tithonus",2007,9,58,58,0
"2249","Pyronia tithonus",2007,9,59,59,0
"2250","Pyronia tithonus",2007,9,60,60,2.4578078969432e-18
"2251","Pyronia tithonus",2007,9,61,61,2.4578078969432e-18
"2252","Pyronia tithonus",2007,9,62,62,2.4578078969432e-18
"2253","Pyronia tithonus",2007,9,63,63,2.4578078969432e-18
"2254","Pyronia tithonus",2007,10,64,64,2.4578078969432e-18
"2255","Pyronia tithonus",2007,10,65,65,2.4578078969432e-18
"2256","Pyronia tithonus",2007,10,66,66,2.4578078969432e-18
"2257","Pyronia tithonus",2007,10,67,67,2.4578078969432e-18
"2258","Pyronia tithonus",2007,10,68,68,2.4578078969432e-18
"2259","Pyronia tithonus",2007,10,69,69,2.4578078969432e-18
"2260","Pyronia tithonus",2007,10,70,70,2.4578078969432e-18
"2261","Pyronia tithonus",2007,11,71,71,2.4578078969432e-18
"2262","Pyronia tithonus",2007,11,72,72,2.4578078969432e-18
"2263","Pyronia tithonus",2007,11,73,73,2.4578078969432e-18
"2264","Pyronia tithonus",2007,11,74,74,2.4578078969432e-18
"2265","Pyronia tithonus",2007,11,75,75,2.4578078969432e-18
"2266","Pyronia tithonus",2007,11,76,76,2.4578078969432e-18
"2267","Pyronia tithonus",2007,11,77,77,2.4578078969432e-18
"2268","Pyronia tithonus",2007,12,78,78,2.4578078969432e-18
"2269","Pyronia tithonus",2007,12,79,79,2.4578078969432e-18
"2270","Pyronia tithonus",2007,12,80,80,2.4578078969432e-18
"2271","Pyronia tithonus",2007,12,81,81,2.4578078969432e-18
"2272","Pyronia tithonus",2007,12,82,82,2.4578078969432e-18
"2273","Pyronia tithonus",2007,12,83,83,2.4578078969432e-18
"2274","Pyronia tithonus",2007,12,84,84,2.4578078969432e-18
"2275","Pyronia tithonus",2007,13,85,85,2.4578078969432e-18
"2276","Pyronia tithonus",2007,13,86,86,2.4578078969432e-18
"2277","Pyronia tithonus",2007,13,87,87,2.4578078969432e-18
"2278","Pyronia tithonus",2007,13,88,88,2.4578078969432e-18
"2279","Pyronia tithonus",2007,13,89,89,2.4578078969432e-18
"2280","Pyronia tithonus",2007,13,90,90,2.4578078969432e-18
"2281","Pyronia tithonus",2007,13,91,91,2.4578078969432e-18
"2282","Pyronia tithonus",2007,14,92,92,2.4578078969432e-18
"2283","Pyronia tithonus",2007,14,93,93,2.4578078969432e-18
"2284","Pyronia tithonus",2007,14,94,94,2.4578078969432e-18
"2285","Pyronia tithonus",2007,14,95,95,2.4578078969432e-18
"2286","Pyronia tithonus",2007,14,96,96,2.4578078969432e-18
"2287","Pyronia tithonus",2007,14,97,97,2.4578078969432e-18
"2288","Pyronia tithonus",2007,14,98,98,2.4578078969432e-18
"2289","Pyronia tithonus",2007,15,99,99,2.4578078969432e-18
"2290","Pyronia tithonus",2007,15,100,100,2.4578078969432e-18
"2291","Pyronia tithonus",2007,15,101,101,2.4578078969432e-18
"2292","Pyronia tithonus",2007,15,102,102,2.4578078969432e-18
"2293","Pyronia tithonus",2007,15,103,103,2.4578078969432e-18
"2294","Pyronia tithonus",2007,15,104,104,2.4578078969432e-18
"2295","Pyronia tithonus",2007,15,105,105,2.4578078969432e-18
"2296","Pyronia tithonus",2007,16,106,106,2.4578078969432e-18
"2297","Pyronia tithonus",2007,16,107,107,2.4578078969432e-18
"2298","Pyronia tithonus",2007,16,108,108,2.4578078969432e-18
"2299","Pyronia tithonus",2007,16,109,109,2.4578078969432e-18
"2300","Pyronia tithonus",2007,16,110,110,2.4578078969432e-18
"2301","Pyronia tithonus",2007,16,111,111,2.4578078969432e-18
"2302","Pyronia tithonus",2007,16,112,112,2.4578078969432e-18
"2303","Pyronia tithonus",2007,17,113,113,2.4578078969432e-18
"2304","Pyronia tithonus",2007,17,114,114,2.4578078969432e-18
"2305","Pyronia tithonus",2007,17,115,115,2.4578078969432e-18
"2306","Pyronia tithonus",2007,17,116,116,2.4578078969432e-18
"2307","Pyronia tithonus",2007,17,117,117,2.4578078969432e-18
"2308","Pyronia tithonus",2007,17,118,118,2.4578078969432e-18
"2309","Pyronia tithonus",2007,17,119,119,2.4578078969432e-18
"2310","Pyronia tithonus",2007,18,120,120,2.4578078969432e-18
"2311","Pyronia tithonus",2007,18,121,121,2.4578078969432e-18
"2312","Pyronia tithonus",2007,18,122,122,2.4578078969432e-18
"2313","Pyronia tithonus",2007,18,123,123,2.4578078969432e-18
"2314","Pyronia tithonus",2007,18,124,124,2.4578078969432e-18
"2315","Pyronia tithonus",2007,18,125,125,2.4578078969432e-18
"2316","Pyronia tithonus",2007,18,126,126,2.4578078969432e-18
"2317","Pyronia tithonus",2007,19,127,127,2.4578078969432e-18
"2318","Pyronia tithonus",2007,19,128,128,2.4578078969432e-18
"2319","Pyronia tithonus",2007,19,129,129,2.4578078969432e-18
"2320","Pyronia tithonus",2007,19,130,130,2.4578078969432e-18
"2321","Pyronia tithonus",2007,19,131,131,2.4578078969432e-18
"2322","Pyronia tithonus",2007,19,132,132,2.4578078969432e-18
"2323","Pyronia tithonus",2007,19,133,133,2.4578078969432e-18
"2324","Pyronia tithonus",2007,20,134,134,2.4578078969432e-18
"2325","Pyronia tithonus",2007,20,135,135,2.4578078969432e-18
"2326","Pyronia tithonus",2007,20,136,136,2.4578078969432e-18
"2327","Pyronia tithonus",2007,20,137,137,2.4578078969432e-18
"2328","Pyronia tithonus",2007,20,138,138,2.4578078969432e-18
"2329","Pyronia tithonus",2007,20,139,139,2.4578078969432e-18
"2330","Pyronia tithonus",2007,20,140,140,2.4578078969432e-18
"2331","Pyronia tithonus",2007,21,141,141,2.4578078969432e-18
"2332","Pyronia tithonus",2007,21,142,142,3.36252514226611e-17
"2333","Pyronia tithonus",2007,21,143,143,6.19748472741896e-16
"2334","Pyronia tithonus",2007,21,144,144,1.01928411752697e-14
"2335","Pyronia tithonus",2007,21,145,145,1.47874497945149e-13
"2336","Pyronia tithonus",2007,21,146,146,1.87067314008558e-12
"2337","Pyronia tithonus",2007,21,147,147,2.03984658756028e-11
"2338","Pyronia tithonus",2007,22,148,148,1.8953108015508e-10
"2339","Pyronia tithonus",2007,22,149,149,1.4833207491612e-09
"2340","Pyronia tithonus",2007,22,150,150,9.6660664368157e-09
"2341","Pyronia tithonus",2007,22,151,151,5.20363489982467e-08
"2342","Pyronia tithonus",2007,22,152,152,2.33004371757146e-07
"2343","Pyronia tithonus",2007,22,153,153,8.76946913936251e-07
"2344","Pyronia tithonus",2007,22,154,154,2.80340790869325e-06
"2345","Pyronia tithonus",2007,23,155,155,7.6922751905632e-06
"2346","Pyronia tithonus",2007,23,156,156,1.83075670111886e-05
"2347","Pyronia tithonus",2007,23,157,157,3.81913953861476e-05
"2348","Pyronia tithonus",2007,23,158,158,7.05685619048436e-05
"2349","Pyronia tithonus",2007,23,159,159,0.000116713106280322
"2350","Pyronia tithonus",2007,23,160,160,0.000174599252927986
"2351","Pyronia tithonus",2007,23,161,161,0.000238743359032633
"2352","Pyronia tithonus",2007,24,162,162,0.000301535297133046
"2353","Pyronia tithonus",2007,24,163,163,0.000355479634943867
"2354","Pyronia tithonus",2007,24,164,164,0.000395287224112989
"2355","Pyronia tithonus",2007,24,165,165,0.000418971119571879
"2356","Pyronia tithonus",2007,24,166,166,0.000427740552849345
"2357","Pyronia tithonus",2007,24,167,167,0.000425063259455711
"2358","Pyronia tithonus",2007,24,168,168,0.000415484938757781
"2359","Pyronia tithonus",2007,25,169,169,0.000403680109344704
"2360","Pyronia tithonus",2007,25,170,170,0.000393959463599501
"2361","Pyronia tithonus",2007,25,171,171,0.000390256026290264
"2362","Pyronia tithonus",2007,25,172,172,0.000396291253080169
"2363","Pyronia tithonus",2007,25,173,173,0.000413621704389413
"2364","Pyronia tithonus",2007,25,174,174,0.000442850054334452
"2365","Pyronia tithonus",2007,25,175,175,0.00048537970002976
"2366","Pyronia tithonus",2007,26,176,176,0.000543481811959539
"2367","Pyronia tithonus",2007,26,177,177,0.000620403007387765
"2368","Pyronia tithonus",2007,26,178,178,0.000720535234678698
"2369","Pyronia tithonus",2007,26,179,179,0.000849642005440662
"2370","Pyronia tithonus",2007,26,180,180,0.00101513342148551
"2371","Pyronia tithonus",2007,26,181,181,0.00122637602303913
"2372","Pyronia tithonus",2007,26,182,182,0.00149501146802797
"2373","Pyronia tithonus",2007,27,183,183,0.00183523938384546
"2374","Pyronia tithonus",2007,27,184,184,0.0022639937062902
"2375","Pyronia tithonus",2007,27,185,185,0.00280090889678303
"2376","Pyronia tithonus",2007,27,186,186,0.00346793540013454
"2377","Pyronia tithonus",2007,27,187,187,0.00428842913389573
"2378","Pyronia tithonus",2007,27,188,188,0.00528551943941651
"2379","Pyronia tithonus",2007,27,189,189,0.00647957145988022
"2380","Pyronia tithonus",2007,28,190,190,0.00788462496645941
"2381","Pyronia tithonus",2007,28,191,191,0.00950383571506461
"2382","Pyronia tithonus",2007,28,192,192,0.011324183479396
"2383","Pyronia tithonus",2007,28,193,193,0.0133112490314982
"2384","Pyronia tithonus",2007,28,194,194,0.0154191416205003
"2385","Pyronia tithonus",2007,28,195,195,0.0176073806671145
"2386","Pyronia tithonus",2007,28,196,196,0.0198308377544702
"2387","Pyronia tithonus",2007,29,197,197,0.0220403102906831
"2388","Pyronia tithonus",2007,29,198,198,0.0241848426710272
"2389","Pyronia tithonus",2007,29,199,199,0.0262141832956689
"2390","Pyronia tithonus",2007,29,200,200,0.0280811884520118
"2391","Pyronia tithonus",2007,29,201,201,0.0297439955350636
"2392","Pyronia tithonus",2007,29,202,202,0.0311678169973607
"2393","Pyronia tithonus",2007,29,203,203,0.0323262481149395
"2394","Pyronia tithonus",2007,30,204,204,0.0332020302822952
"2395","Pyronia tithonus",2007,30,205,205,0.0337872610465608
"2396","Pyronia tithonus",2007,30,206,206,0.0340830870396304
"2397","Pyronia tithonus",2007,30,207,207,0.0340989522225736
"2398","Pyronia tithonus",2007,30,208,208,0.0338514988984507
"2399","Pyronia tithonus",2007,30,209,209,0.0333632319363863
"2400","Pyronia tithonus",2007,30,210,210,0.0326610582313341
"2401","Pyronia tithonus",2007,31,211,211,0.031774805385161
"2402","Pyronia tithonus",2007,31,212,212,0.0307358084183299
"2403","Pyronia tithonus",2007,31,213,213,0.0295756337526352
"2404","Pyronia tithonus",2007,31,214,214,0.0283249883779529
"2405","Pyronia tithonus",2007,31,215,215,0.0270103085604218
"2406","Pyronia tithonus",2007,31,216,216,0.0256465205330461
"2407","Pyronia tithonus",2007,31,217,217,0.0242460344612708
"2408","Pyronia tithonus",2007,32,218,218,0.0228213114602333
"2409","Pyronia tithonus",2007,32,219,219,0.0213846599759744
"2410","Pyronia tithonus",2007,32,220,220,0.0199480398680925
"2411","Pyronia tithonus",2007,32,221,221,0.0185228789890483
"2412","Pyronia tithonus",2007,32,222,222,0.0171199066141797
"2413","Pyronia tithonus",2007,32,223,223,0.0157490074891157
"2414","Pyronia tithonus",2007,32,224,224,0.0144190995519867
"2415","Pyronia tithonus",2007,33,225,225,0.0131380375860409
"2416","Pyronia tithonus",2007,33,226,226,0.0119125441974998
"2417","Pyronia tithonus",2007,33,227,227,0.0107481686292733
"2418","Pyronia tithonus",2007,33,228,228,0.00964927304956589
"2419","Pyronia tithonus",2007,33,229,229,0.00861904513006963
"2420","Pyronia tithonus",2007,33,230,230,0.00765953498286267
"2421","Pyronia tithonus",2007,33,231,231,0.00677171388522248
"2422","Pyronia tithonus",2007,34,232,232,0.00595555170837005
"2423","Pyronia tithonus",2007,34,233,233,0.00521010959406041
"2424","Pyronia tithonus",2007,34,234,234,0.00453364419911735
"2425","Pyronia tithonus",2007,34,235,235,0.00392371975250292
"2426","Pyronia tithonus",2007,34,236,236,0.00337740342485723
"2427","Pyronia tithonus",2007,34,237,237,0.0028920455283099
"2428","Pyronia tithonus",2007,34,238,238,0.00246458458252685
"2429","Pyronia tithonus",2007,35,239,239,0.00209112120375675
"2430","Pyronia tithonus",2007,35,240,240,0.00176722571227482
"2431","Pyronia tithonus",2007,35,241,241,0.00148820457793044
"2432","Pyronia tithonus",2007,35,242,242,0.00124931372202158
"2433","Pyronia tithonus",2007,35,243,243,0.00104592153406331
"2434","Pyronia tithonus",2007,35,244,244,0.000873626663688298
"2435","Pyronia tithonus",2007,35,245,245,0.000728336875767884
"2436","Pyronia tithonus",2007,36,246,246,0.000606315709205115
"2437","Pyronia tithonus",2007,36,247,247,0.000504203558864738
"2438","Pyronia tithonus",2007,36,248,248,0.000419019291557184
"2439","Pyronia tithonus",2007,36,249,249,0.000348147768660049
"2440","Pyronia tithonus",2007,36,250,250,0.000289317804746721
"2441","Pyronia tithonus",2007,36,251,251,0.000240574235581637
"2442","Pyronia tithonus",2007,36,252,252,0.000200246962508385
"2443","Pyronia tithonus",2007,37,253,253,0.000166919121340722
"2444","Pyronia tithonus",2007,37,254,254,0.000139395910823772
"2445","Pyronia tithonus",2007,37,255,255,0.000116675112977841
"2446","Pyronia tithonus",2007,37,256,256,9.7919940156183e-05
"2447","Pyronia tithonus",2007,37,257,257,8.24342664858621e-05
"2448","Pyronia tithonus",2007,37,258,258,6.96274462547325e-05
"2449","Pyronia tithonus",2007,37,259,259,5.8999339552573e-05
"2450","Pyronia tithonus",2007,38,260,260,5.01480687800758e-05
"2451","Pyronia tithonus",2007,38,261,261,4.27511734348743e-05
"2452","Pyronia tithonus",2007,38,262,262,3.65489593290146e-05
"2453","Pyronia tithonus",2007,38,263,263,3.13315243915084e-05
"2454","Pyronia tithonus",2007,38,264,264,2.69286110650391e-05
"2455","Pyronia tithonus",2007,38,265,265,2.32016400907504e-05
"2456","Pyronia tithonus",2007,38,266,266,2.00374340427899e-05
"2457","Pyronia tithonus",2007,39,267,267,1.73432545793839e-05
"2458","Pyronia tithonus",2007,39,268,268,1.50428647345378e-05
"2459","Pyronia tithonus",2007,39,269,269,1.30733938324917e-05
"2460","Pyronia tithonus",2007,39,270,270,1.13828330460484e-05
"2461","Pyronia tithonus",2007,39,271,271,9.9280281548057e-06
"2462","Pyronia tithonus",2007,39,272,272,8.67306560381463e-06
"2463","Pyronia tithonus",2007,39,273,273,7.58797069342681e-06
"2464","Pyronia tithonus",2007,40,274,274,6.64765427848689e-06
"2465","Pyronia tithonus",2007,40,275,275,5.83105794672117e-06
"2466","Pyronia tithonus",2007,40,276,276,5.12045820861553e-06
"2467","Pyronia tithonus",2007,40,277,277,4.50089846594919e-06
"2468","Pyronia tithonus",2007,40,278,278,3.959723966778e-06
"2469","Pyronia tithonus",2007,40,279,279,3.48620000770882e-06
"2470","Pyronia tithonus",2007,40,280,280,3.07119762086061e-06
"2471","Pyronia tithonus",2007,41,281,281,2.7069341217464e-06
"2472","Pyronia tithonus",2007,41,282,282,2.38675837921453e-06
"2473","Pyronia tithonus",2007,41,283,283,2.10497264151778e-06
